Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
7088	3	0.0	0.8266223669052124	0.8588794520504046	0	0	1	1.89	0	0	14.0	132.4454345703125	1	0	1	0	0	0	0	0	0	0	0	0	3035.json	
1258	3	0.0	0.7302052974700928	0.9632235407654134	0	0	1	1.89	0	0	12.0	133.59722900390625	1	0	0	0	0	0	0	0	0	0	0	0	2895.json	
6935	3,3	0.0,0.0	0.9487528204917908,0.9426149725914001	0.8457727126619227,0.8357971446987108	0,0	0,0	1,1	1.89,1.89	0,0	0,0	17.0,17.0	131.28770446777344,131.28770446777344	0,0	0,0	0,0	0,0	0,0	0,87	0,1	0,2	0,3	0,137	0,0	0,0	2552.json	
6942	3,3	0.0,0.3333333333333333	0.8132361173629761,0.0010060821659862995	0.8910929366170405,0.6845481178407891	0,0	0,0	1,1	0.0,3.77	0,0	0,0	13.0,19.0	132.9956512451172,130.57513427734375	1,1	0,0	0,0	1,3	0,0	0,506	0,3	0,6	0,88	0,1046	0,0	0,0	600.json	
3092	3	0.0	0.6384771466255188	0.8500968095037784	0	0	1	1.89	0	1	18.0	130.99049377441406	1	0	0	1	0	0	0	0	0	0	0	0	6423.json	
6436	20,20	0.05,0.05	0.0,0.0	2.1560924065493358E-8,2.1087607366067593E-8	2,2	2,2	3,3	2.62,2.62	1,1	18,18	165.0,165.0	86.57048797607422,86.57048797607422	0,0	0,0	0,0	2,2	2,2	0,154	0,1	0,2	0,8	0,71	0,1	0,1	291.json	
5242	3	0.0	0.8857083320617676	0.9605592128872219	0	0	1	1.89	0	1	19.0	130.57513427734375	1	0	0	0	0	0	0	0	0	0	0	0	5261.json	
7052	6	0.16666666666666666	0.0849565714597702	0.412125368493668	2	2	2	2.8	0	3	39.0	114.47814178466797	1	0	0	1	0	0	0	0	0	0	0	0	1049.json	
3092	3	0.0	0.7528676986694336	0.9348522404678306	0	0	1	1.89	0	0	12.0	133.59722900390625	1	0	1	0	0	0	0	0	0	0	0	0	6199.json	
6942	3,2,2	0.0,0.5,0.5	0.8132361173629761,0.9303507208824158,0.9575124382972717	0.8910929366170405,0.8367077700426647,0.7919333314828497	0,0,0	0,0,0	1,1,1	0.0,0.0,0.0	0,0,0	0,0,0	13.0,13.0,13.0	132.9956512451172,139.56419372558594,139.56419372558594	1,1,1	0,0,0	0,0,0	1,1,1	0,0,0	0,506,764	0,2,2	0,5,4	0,59,41	0,1046,67	0,0,0	0,0,0	4719.json	
2943	17,16	0.0,0.0	0.709887683391571,0.7763291001319885	1.7403467003719746E-4,7.467852057270803E-4	2,2	2,2	3,3	4.13,4.21	2,2	1,1	116.0,108.0	91.03553771972656,92.50411987304688	0,0	0,0	0,0	0,1	8,7	0,476	0,2	0,5	0,92	0,44	0,0	0,0	5029.json	
3894	3	0.0	0.29895636439323425	0.3968515634559955	0	0	1	1.89	0	3	26.0	128.50894165039062	1	0	0	1	0	0	0	0	0	0	0	0	3580.json	
