Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
3879	3,3,3,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0	9.889755165204406E-4,8.939799736253917E-4,2.0413869060575962E-4,2.0413869060575962E-4,2.0413869060575962E-4,0.006334851495921612	0.20978817989654577,0.2344180359699105,0.090236684353258,0.090236684353258,0.090236684353258,0.31866915124397127	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,1.89,3.77,3.77,3.77,3.77	0,0,0,0,0,0	1,1,1,1,1,0	33.0,33.0,36.0,36.0,36.0,28.0	126.9422836303711,126.9422836303711,126.35334777832031,126.35334777832031,126.35334777832031,127.94976043701172	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	2,2,3,3,3,3	0,0,0,0,0,0	0,0,622,627,697,704	0,3,3,0,0,1	0,6,6,0,0,2	0,17,44,0,0,29	0,10,12,18,123,15	0,0,0,0,0,0	0,0,0,1,0,1	471.json	
3136	5,5,4	0.0,0.0,0.0	0.002215093234553933,0.037397172302007675,0.03182222321629524	0.09036357170997113,0.24925233936553653,0.2378839184440017	0,0,0	0,0,0	1,1,1	3.92,3.92,4.0	0,0,0	3,3,3	40.0,34.0,32.0	117.59646606445312,118.6647720336914,122.5949478149414	1,1,1	0,0,0	0,0,0	2,2,2	0,0,0	0,11,1133	0,1,1	0,2,3	0,35,41	0,119,189	0,0,0	0,0,0	2603.json	
163	3	0.0	0.8991129994392395	0.9008915518166176	0	0	1	3.77	0	0	12.0	133.59722900390625	1	0	0	0	0	0	0	0	0	0	0	0	1942.json	
3878	3	0.0	0.7951148748397827	0.8180435831076747	0	0	1	3.77	0	0	15.0	131.9385528564453	0	0	0	0	0	0	0	0	0	0	0	0	2171.json	
2003	6	0.0	0.2501543462276459	0.45181450803973067	0	0	1	3.77	0	0	35.0	115.83061981201172	0	0	0	1	0	0	0	0	0	0	0	0	2595.json	
2307	8,8	0.0,0.0	0.35760608315467834,0.35760608315467834	0.5464140550016915,0.5464140550016915	0,0	0,0	1,1	6.24,6.24	1,1	3,3	34.0,34.0	110.97186279296875,110.97186279296875	1,1	0,0	0,0	1,1	1,1	0,80	0,0	0,0	0,0	0,38	0,0	0,1	668.json	
3876	3	0.0	0.40843087434768677	0.8330313838131532	0	0	1	3.77	0	0	14.0	132.4454345703125	1	0	0	0	0	0	0	0	0	0	0	0	2273.json	
171	3	0.0	0.06436280161142349	0.5408265881835304	0	0	1	3.77	0	1	22.0	129.69032287597656	0	1	0	2	0	0	0	0	0	0	0	0	2015.json	
1697	3	0.0	0.5190245509147644	0.5289319665811947	0	0	1	3.77	0	2	22.0	129.57785034179688	1	0	0	1	0	0	0	0	0	0	0	0	245.json	
423	14	0.0	0.07744895666837692	0.1392042952811354	2	2	4	9.07	3	4	57.0	98.03207397460938	0	1	0	2	2	0	0	0	0	0	0	0	1977.json	
3630	6,6	0.0,0.0	0.0032022190280258656,0.0032954553607851267	0.004546136447793788,0.004696995094705607	2,2	2,2	4,4	6.53,6.53	1,1	6,6	60.0,60.0	111.54366302490234,111.54366302490234	0,0	0,1	0,0	2,2	1,1	0,546	0,1	0,2	0,6	0,11	0,0	0,0	927.json	
1697	6	0.0	0.4989362359046936	0.023605485988413454	2	2	2	3.77	0	4	51.0	112.9603042602539	0	1	0	1	2	0	0	0	0	0	0	0	157.json	
3630	3	0.0	0.7246819138526917	0.6944805686041885	0	0	1	3.77	0	1	20.0	130.18594360351562	1	0	0	1	0	0	0	0	0	0	0	0	1652.json	
3876	3,3	0.0,0.0	0.2956562936306,0.6743428707122803	0.337244071536711,0.47359369715624794	0,0	0,0	1,1	3.77,3.77	0,0	1,1	24.0,21.0	128.83535766601562,129.61952209472656	1,1	0,0	0,0	0,0	0,0	0,793	0,1	0,2	0,12	0,11	0,0	0,0	115.json	
2542	3	0.0	0.03837556764483452	0.503391811952188	0	0	1	3.77	0	1	24.0	129.2378692626953	1	0	0	2	0	0	0	0	0	0	0	0	571.json	
3136	5,5,4	0.0,0.0,0.0	0.003769588889554143,0.03325693681836128,0.03146657347679138	0.13864674742561975,0.2623041829839341,0.24520112900120608	0,0,0	0,0,0	1,1,1	3.92,3.92,4.0	0,0,0	3,3,3	38.0,34.0,32.0	117.93329620361328,118.6647720336914,122.5949478149414	1,1,1	0,0,0	0,0,0	2,2,2	0,0,0	0,11,1133	0,1,1	0,2,3	0,30,33	0,119,189	0,0,0	0,0,0	2641.json	
4027	14,14,14,14,13,13,25,25	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.14523082971572876,0.09649655222892761,0.09145218878984451,0.09145218878984451,0.06699469685554504,0.028637833893299103,4.592444165609777E-4,4.837831947952509E-4	0.0010072351138168533,4.477558413352796E-4,4.3653628023529017E-4,4.3653628023529017E-4,5.708572391654187E-4,4.0266570982391175E-4,4.255996382187121E-8,4.2520189276114096E-8	2,2,2,2,2,2,5,5	2,2,2,2,2,2,5,5	4,4,4,4,4,4,6,6	4.75,4.75,4.75,4.75,4.92,4.92,6.74,6.74	1,1,1,1,1,1,2,2	5,5,5,5,5,5,9,9	92.0,96.0,96.0,96.0,91.0,93.0,161.0,161.0	95.08573150634766,94.8307876586914,94.8307876586914,94.8307876586914,96.3778076171875,96.26475524902344,81.88064575195312,81.88064575195312	0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	3,3,3,3,3,3,3,3	2,2,2,2,2,2,4,4	0,83,107,146,698,771,1349,1659	0,1,4,0,3,1,15,1	0,2,8,0,8,2,16,2	0,16,13,0,35,8,703,6	0,42,249,0,104,4,9,99	0,0,0,0,0,0,0,0	0,0,1,0,1,0,1,0	2942.json	
1568	15	0.26666666666666666	0.030001260340213776	1.963580478779405E-4	4	4	4	10.44	3	6	100.0	93.40572357177734	1	1	0	2	3	0	0	0	0	0	0	0	3057.json	
43	13	0.0	0.001864716992713511	5.677182886477566E-8	7	6	8	5.9	1	4	132.0	93.39105987548828	0	1	0	1	2	0	0	0	0	0	0	0	3195.json	
2559	5,5	0.0,0.0	0.17543143033981323,0.1787862926721573	0.003161536819739218,0.002978964653721082	0,0	0,0	1,1	3.92,3.92	0,0	3,3	55.0,55.0	115.587646484375,115.587646484375	0,1	1,1	0,0	2,2	2,2	0,191	0,1	0,2	0,6	0,99	0,0	0,0	1342.json	
1138	20,20	0.0,0.0	0.0,0.0	1.2664761051748056E-11,1.2664761051748056E-11	7,7	7,7	5,5	6.44,6.44	2,2	7,7	192.0,192.0	85.0932388305664,85.0932388305664	0,0	1,1	0,0	4,4	3,3	0,1121	0,0	0,0	0,0	0,31	0,0	0,0	327.json	
3478	3,3	0.0,0.0	0.8063393235206604,0.7608826160430908	0.8092571878274613,0.8006615036337522	0,0	0,0	1,1	3.77,3.77	0,0	1,1	17.0,16.0	131.28770446777344,131.75106811523438	1,1	0,0	0,0	0,0	0,0	0,10	0,3	0,6	0,23	0,40	0,0	0,0	1622.json	
3538	7	0.0	0.03178201988339424	0.0026275216636778053	3	2	2	7.41	0	5	64.0	108.97502136230469	1	0	0	2	1	0	0	0	0	0	0	0	286.json	
3136	5,5,4	0.0,0.0,0.0	0.0025627349968999624,0.042191870510578156,0.0330120213329792	0.08241113397333258,0.22700817896907302,0.21095388283697028	0,0,0	0,0,0	1,1,1	3.92,3.92,4.0	0,0,0	3,3,3	40.0,34.0,32.0	117.59646606445312,118.6647720336914,122.5949478149414	1,1,1	0,0,0	0,0,0	2,2,2	0,0,0	0,11,1133	0,1,1	0,2,3	0,35,43	0,119,189	0,0,0	0,0,0	2600.json	
