Age	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	Length	MaintainabilityIndex	isPublic	isStatic	isGetterSetter	Parameters	LocalVariables	ChangeAtMethodAge	NewAdditions	DiffSizes	EditDistances	TangledWMoveandFileRename	Buggycommiit	RiskyCommit	file	
4707	9,19,19,19,19,19,23,23,21	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.05701141431927681,0.0039255619049072266,0.0040564038790762424,0.003078996203839779,0.002970300614833832,0.003153072437271476,0.006809730548411608,0.006809730548411608,0.004445984493941069	0.008992964356850899,6.956553425095212E-8,7.048764983161525E-8,4.1983461232683594E-8,3.478028625825054E-8,3.4604369245083754E-8,5.132074355952025E-10,5.132074355952025E-10,8.784395335511273E-11	2,8,8,8,8,8,8,8,8	2,6,6,6,6,6,6,6,6	3,6,6,6,6,6,6,6,6	2.67,2.96,2.96,2.96,2.96,2.96,2.86,2.86,2.93	1,4,4,4,4,4,4,4,4	4,12,12,12,12,12,16,16,17	64.0,140.0,140.0,142.0,143.0,143.0,167.0,167.0,170.0	104.71969604492188,87.17272186279297,87.17272186279297,87.0739517211914,87.03746032714844,87.03746032714844,82.87492370605469,82.87492370605469,84.21847534179688	1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	3,3,3,3,3,3,3,3,3	0,1,1,1,1,1,4,4,4	0,1,8,119,127,147,661,1392,3058	0,11,1,1,1,1,6,0,4	0,12,2,2,2,2,7,0,10	0,478,17,9,7,7,241,0,39	0,2,19,28,1,33,7,0,119	0,0,0,0,1,0,0,0,0	0,1,0,0,1,0,0,0,0	4249.json	
559	3,4	0.0,0.0	0.05161258950829506,0.018737684935331345	0.20632565013483506,0.24700972412250197	0,0	0,0	1,1	1.89,4.9	0,0	3,1	29.0,32.0	127.94110107421875,122.678955078125	1,1	1,1	0,0	0,0	0,0	0,1	0,2	0,3	0,51	0,14	0,0	0,0	1329.json	
4787	9,35,38,56,71,65,65,65,65,65,66,66,66,65,66	0.0,0.02857142857142857,0.02631578947368421,0.017857142857142856,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.711482584476471,1.4864881813991815E-4,1.5053676906973124E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.6058877572801461,3.4746540467352514E-10,1.6113311715472013E-10,5.4061442381849864E-17,2.0915111625395448E-19,1.0464232808625933E-18,1.0464232808625933E-18,7.170081382720423E-19,7.170081382720423E-19,7.198398197478004E-19,5.951273163645607E-19,3.270256724759271E-19,1.0060524443570588E-19,4.575125385364888E-26,8.455266191140407E-26	0,6,6,10,10,10,10,10,10,10,10,10,10,10,10	0,11,12,17,21,20,20,20,20,20,20,20,20,20,20	2,9,10,14,18,17,17,17,17,17,17,17,17,17,17	2.67,3.83,3.73,4.4,4.01,3.33,3.33,3.33,3.33,3.33,3.34,3.34,3.34,3.32,4.41	1,2,2,4,5,6,6,6,6,6,6,6,6,6,6	2,17,18,30,38,34,34,33,33,34,35,35,35,31,31	43.0,192.0,200.0,291.0,335.0,317.0,317.0,318.0,318.0,318.0,320.0,322.0,326.0,388.0,388.0	107.53836059570312,74.58402252197266,72.75748443603516,63.291160583496094,57.64806365966797,59.63816452026367,59.63816452026367,59.610958099365234,59.610958099365234,59.610958099365234,59.32032012939453,59.277339935302734,59.19234085083008,58.513973236083984,58.26664352416992	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,1,1,1,2,2,3,3,3,3,3,3,3,3	1,10,10,14,14,13,13,13,13,13,13,13,13,13,13	0,192,192,199,745,776,1472,1488,1599,1622,1624,1879,3130,3625,4288	0,26,5,33,16,8,0,3,1,1,1,1,2,5,34	0,39,7,48,17,23,0,6,2,2,1,2,4,11,67	0,1272,100,895,605,413,0,60,117,9,27,11,29,201,153	0,14,1,28,32,15,0,5,2,17,8,24,66,1,15	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,1,0,1,0,0,0,0	4123.json	
2618	3,3	0.0,0.0	0.757415235042572,0.019756346940994263	0.7753563190298317,0.623608633088841	0,0	0,0	1,1	1.89,1.89	0,0	1,1	20.0,24.0	130.18594360351562,129.12539672851562	1,1	0,0	0,0	1,1	0,0	0,1204	0,1	0,2	0,13	0,36	0,0	0,1	3834.json	
1421	3	0.0	0.6145193576812744	0.8698031108288447	0	0	1	1.89	0	1	17.0	131.28770446777344	1	0	0	1	0	0	0	0	0	0	0	0	889.json	
1804	3,3	0.0,0.0	0.920707643032074,0.72684645652771	0.7049266745591684,0.9151404611694557	1,0	1,0	2,1	1.89,1.89	0,0	2,2	25.0,17.0	128.48287963867188,131.28770446777344	1,1	0,0	0,0	0,0	0,0	0,8	0,1	0,2	0,38	0,7	0,0	0,0	1749.json	
2248	12	0.0	0.586961567401886	0.0013138952090354255	0	0	1	8.3	1	4	77.0	99.06974029541016	1	1	0	1	0	0	0	0	0	0	0	0	2.json	
917	3	0.0	0.9190999865531921	0.9651923342397619	0	0	1	1.89	0	0	12.0	133.59722900390625	1	0	1	0	0	0	0	0	0	0	0	0	1863.json	
4639	3,3,3	0.0,0.0,0.0	0.6835629343986511,0.8941139578819275,0.8941139578819275	0.7476093223644223,0.8555800353545996,0.8555800353545996	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	0,0,0	20.0,17.0,17.0	129.9696044921875,131.1535186767578,131.1535186767578	1,1,1	0,0,0	0,0,0	2,1,1	0,0,0	0,9,1324	0,1,0	0,2,0	0,24,0	0,97,0	0,0,0	0,0,0	3897.json	
3580	4,4	0.0,0.0	0.9615780711174011,0.9615780711174011	0.8793145664619827,0.8793145664619827	0,0	0,0	1,1	4.0,4.0	0,0	1,1	16.0,16.0	127.09062194824219,127.09062194824219	1,1	0,0	0,0	0,0	0,0	0,265	0,0	0,0	0,0	0,0	0,0	0,0	530.json	
